sku_id,on_hand_units,on_order_units,lead_time_days,lead_time_demand,forward_demand,projected_stock_at_lead_time,stockout_risk,overstock_risk,quadrant,recommended_action,sales_at_risk_value,capital_locked_value,value_at_stake,sku_name_x,category_x,sku_name_y,category_y
SKU01215,377.0,0.0,14.0,7.18,45.57,369.82,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,59680.77,59680.77,PremiumSelect Ready Meals Large,Frozen Foods,PremiumSelect Ready Meals Large,Frozen Foods
SKU02916,163.0,0.0,14.0,11.81,65.58,151.19,0.0,0.99,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,59452.06,59452.06,SparkleClean Ice Cream 250ml,Frozen Foods,SparkleClean Ice Cream 250ml,Frozen Foods
SKU03035,104.0,0.0,14.0,7.08,46.25,96.92,0.0,0.833,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,59245.51,59245.51,PrimeCare First Aid 250ml,Health & Wellness,PrimeCare First Aid 250ml,Health & Wellness
SKU03824,269.0,0.0,14.0,7.94,50.26,261.06,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,59236.34,59236.34,EliteHome Eggs Pack of 6,Dairy & Bakery,EliteHome Eggs Pack of 6,Dairy & Bakery
SKU01153,0.0,0.0,14.0,65.89,287.45,-65.89,1.0,0.0,Reorder now,Raise a replenishment order before stock runs out.,59132.35,0.0,59132.35,GreenValley Mobile Accessories 1kg,Electronics & Accessories,GreenValley Mobile Accessories 1kg,Electronics & Accessories
SKU01073,269.0,0.0,14.0,6.72,45.39,262.28,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,59035.87,59035.87,EverydayPlus Office Supplies Pack of 6,Stationery & Office,EverydayPlus Office Supplies Pack of 6,Stationery & Office
SKU00547,117.0,0.0,14.0,9.17,53.78,107.83,0.0,0.784,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,59022.36,59022.36,GreenValley Mobile Accessories 500ml,Electronics & Accessories,GreenValley Mobile Accessories 500ml,Electronics & Accessories
SKU02450,511.0,0.0,14.0,35.34,155.71,475.66,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58950.42,58950.42,NatureBlend Hair Care 500ml,Personal Care,NatureBlend Hair Care 500ml,Personal Care
SKU00727,209.0,0.0,14.0,17.48,72.99,191.52,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58943.22,58943.22,PurePlus Ready Meals 100g,Frozen Foods,PurePlus Ready Meals 100g,Frozen Foods
SKU00719,371.0,0.0,14.0,10.13,56.97,360.87,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58901.93,58901.93,SoftTouch Pest Control 1kg,Home Care,SoftTouch Pest Control 1kg,Home Care
SKU03544,489.0,0.0,14.0,16.04,81.75,472.96,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58819.22,58819.22,CrispKing Eggs 250ml,Dairy & Bakery,CrispKing Eggs 250ml,Dairy & Bakery
SKU02155,66.0,0.0,14.0,118.81,418.62,-52.81,0.444,0.0,Healthy,No restock needed; inventory position is healthy.,58800.13,0.0,58800.13,HomeStyle Home Decor Medium,Home & Kitchen,HomeStyle Home Decor Medium,Home & Kitchen
SKU03027,226.0,0.0,14.0,21.11,110.46,204.89,0.0,0.697,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58701.81,58701.81,PremiumSelect Vitamins & Supplements 100g,Health & Wellness,PremiumSelect Vitamins & Supplements 100g,Health & Wellness
SKU03767,316.0,0.0,14.0,10.16,56.28,305.84,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58577.88,58577.88,UrbanBite Pulses & Lentils Small,Grocery,UrbanBite Pulses & Lentils Small,Grocery
SKU04499,376.0,0.0,14.0,7.0,44.92,369.0,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58465.14,58465.14,BasicNeeds Yogurt 500g,Dairy & Bakery,BasicNeeds Yogurt 500g,Dairy & Bakery
SKU02560,100.0,0.0,14.0,7.52,47.3,92.48,0.0,0.743,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58462.99,58462.99,FreshFarm Storage & Containers 2L,Home & Kitchen,FreshFarm Storage & Containers 2L,Home & Kitchen
SKU04749,232.0,0.0,14.0,43.77,170.41,188.23,0.0,0.241,Healthy,No restock needed; inventory position is healthy.,0.0,58357.99,58357.99,CleanWave Kids Wear 500g,Apparel & Footwear,CleanWave Kids Wear 500g,Apparel & Footwear
SKU04601,345.0,0.0,14.0,13.38,77.01,331.62,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58328.48,58328.48,QuickBite Pulses & Lentils 250ml,Grocery,QuickBite Pulses & Lentils 250ml,Grocery
SKU01875,370.0,0.0,14.0,8.17,49.31,361.83,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58304.83,58304.83,SmartBuy Rice & Grains Small,Grocery,SmartBuy Rice & Grains Small,Grocery
SKU01554,443.0,0.0,14.0,12.92,74.37,430.08,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58276.53,58276.53,PremiumSelect Chips & Crisps Large,Snacks & Confectionery,PremiumSelect Chips & Crisps Large,Snacks & Confectionery
SKU03503,450.0,0.0,14.0,8.94,54.63,441.06,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58226.35,58226.35,TrueTaste Hair Care 500ml,Personal Care,TrueTaste Hair Care 500ml,Personal Care
SKU02047,362.0,0.0,14.0,17.71,96.11,344.29,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58131.4,58131.4,NovaFresh Cheese Pack of 6,Dairy & Bakery,NovaFresh Cheese Pack of 6,Dairy & Bakery
SKU04291,324.0,0.0,14.0,11.25,48.21,312.75,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,58094.15,58094.15,GoldenHarvest Butter & Ghee 100g,Dairy & Bakery,GoldenHarvest Butter & Ghee 100g,Dairy & Bakery
SKU04325,77.0,0.0,14.0,7.3,46.21,69.7,0.0,0.444,Healthy,No restock needed; inventory position is healthy.,0.0,58055.78,58055.78,MetroBrand Cookware 500ml,Home & Kitchen,MetroBrand Cookware 500ml,Home & Kitchen
SKU02284,427.0,0.0,14.0,10.26,61.97,416.74,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57947.91,57947.91,ValueChoice Eggs 500g,Dairy & Bakery,ValueChoice Eggs 500g,Dairy & Bakery
SKU04952,206.0,0.0,14.0,8.7,43.34,197.3,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57947.0,57947.0,FamilyChoice Frozen Vegetables 100g,Frozen Foods,FamilyChoice Frozen Vegetables 100g,Frozen Foods
SKU01769,246.0,0.0,14.0,18.28,102.19,227.72,0.0,0.938,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57942.02,57942.02,ZestyCo Laundry Pack of 12,Home Care,ZestyCo Laundry Pack of 12,Home Care
SKU02650,231.0,0.0,14.0,11.65,66.39,219.35,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57896.47,57896.47,BasicNeeds Skin Care 500g,Personal Care,BasicNeeds Skin Care 500g,Personal Care
SKU00615,166.0,0.0,14.0,10.09,44.84,155.91,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57816.04,57816.04,SmartBuy Hair Care 250g,Personal Care,SmartBuy Hair Care 250g,Personal Care
SKU03400,357.0,0.0,14.0,11.12,53.97,345.88,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57756.78,57756.78,MetroBrand Vitamins & Supplements Pack of 6,Health & Wellness,MetroBrand Vitamins & Supplements Pack of 6,Health & Wellness
SKU04544,297.0,0.0,14.0,14.0,80.31,283.0,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57694.39,57694.39,CleanWave Cookware Medium,Home & Kitchen,CleanWave Cookware Medium,Home & Kitchen
SKU03996,337.0,0.0,14.0,12.13,66.14,324.87,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57617.39,57617.39,ZestyCo Milk 500ml,Dairy & Bakery,ZestyCo Milk 500ml,Dairy & Bakery
SKU01195,521.0,0.0,14.0,17.2,95.95,503.8,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57539.17,57539.17,PureLife Chips & Crisps 1kg,Snacks & Confectionery,PureLife Chips & Crisps 1kg,Snacks & Confectionery
SKU01458,212.0,0.0,14.0,8.64,51.81,203.36,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57460.41,57460.41,ValueChoice OTC Medicine 500ml,Health & Wellness,ValueChoice OTC Medicine 500ml,Health & Wellness
SKU04178,339.0,0.0,14.0,8.35,51.28,330.65,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57455.37,57455.37,HealthFirst Laundry Medium,Home Care,HealthFirst Laundry Medium,Home Care
SKU03383,427.0,0.0,14.0,11.03,61.7,415.97,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57454.9,57454.9,NovaFresh Pulses & Lentils 1kg,Grocery,NovaFresh Pulses & Lentils 1kg,Grocery
SKU03362,157.0,0.0,14.0,7.49,47.23,149.51,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57451.26,57451.26,DailyBest Frozen Vegetables 1kg,Frozen Foods,DailyBest Frozen Vegetables 1kg,Frozen Foods
SKU00490,369.0,0.0,14.0,8.31,51.44,360.69,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57440.41,57440.41,ZestyCo Office Supplies 500ml,Stationery & Office,ZestyCo Office Supplies 500ml,Stationery & Office
SKU01452,115.0,0.0,14.0,8.76,51.56,106.24,0.0,0.82,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57396.66,57396.66,PrimeCare Small Appliances Pack of 12,Electronics & Accessories,PrimeCare Small Appliances Pack of 12,Electronics & Accessories
SKU04083,191.0,0.0,14.0,10.2,58.54,180.8,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57354.47,57354.47,EliteHome First Aid 500g,Health & Wellness,EliteHome First Aid 500g,Health & Wellness
SKU04350,61.0,0.0,14.0,206.13,799.93,-145.13,0.704,0.0,Reorder now,Raise a replenishment order before stock runs out.,57314.69,0.0,57314.69,NutriPlus Skin Care 250g,Personal Care,NutriPlus Skin Care 250g,Personal Care
SKU02396,157.0,0.0,14.0,6.92,47.28,150.08,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57313.76,57313.76,EliteHome Bath & Body Pack of 12,Personal Care,EliteHome Bath & Body Pack of 12,Personal Care
SKU04090,476.0,0.0,14.0,7.1,44.98,468.9,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57252.7,57252.7,QuickBite Chocolates Pack of 12,Snacks & Confectionery,QuickBite Chocolates Pack of 12,Snacks & Confectionery
SKU02555,236.0,0.0,14.0,10.31,59.05,225.69,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57233.18,57233.18,GreenValley Sugar & Salt 1kg,Grocery,GreenValley Sugar & Salt 1kg,Grocery
SKU04204,287.0,0.0,14.0,34.18,154.52,252.82,0.0,0.572,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57196.8,57196.8,GreenValley Skin Care 2L,Personal Care,GreenValley Skin Care 2L,Personal Care
SKU00159,400.0,0.0,14.0,9.1,55.15,390.9,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57158.7,57158.7,GreenValley Milk 1L,Dairy & Bakery,GreenValley Milk 1L,Dairy & Bakery
SKU00881,286.0,0.0,14.0,11.72,67.94,274.28,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57119.05,57119.05,CrispKing Pest Control 2L,Home Care,CrispKing Pest Control 2L,Home Care
SKU00085,308.0,0.0,14.0,9.75,57.75,298.25,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,57062.48,57062.48,BasicNeeds Dishwashing 1L,Home Care,BasicNeeds Dishwashing 1L,Home Care
SKU00889,275.0,0.0,14.0,7.78,48.63,267.22,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,56971.28,56971.28,NutriPlus Surface Cleaners 2L,Home Care,NutriPlus Surface Cleaners 2L,Home Care
SKU02476,197.0,0.0,14.0,21.92,102.58,175.08,0.0,0.614,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,56934.77,56934.77,NatureBlend Ice Cream 2L,Frozen Foods,NatureBlend Ice Cream 2L,Frozen Foods
SKU03549,479.0,0.0,14.0,10.2,60.91,468.8,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,56680.09,56680.09,SoftTouch Butter & Ghee Small,Dairy & Bakery,SoftTouch Butter & Ghee Small,Dairy & Bakery
SKU03188,254.0,0.0,14.0,7.43,46.82,246.57,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,56641.75,56641.75,HomeStyle Flour & Atta 500g,Grocery,HomeStyle Flour & Atta 500g,Grocery
SKU02841,419.0,0.0,14.0,8.21,49.33,410.79,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,56496.51,56496.51,DailyBest Dishwashing Medium,Home Care,DailyBest Dishwashing Medium,Home Care
SKU03698,273.0,0.0,14.0,7.12,44.95,265.88,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,56462.35,56462.35,MetroBrand Hair Care 1kg,Personal Care,MetroBrand Hair Care 1kg,Personal Care
SKU00079,138.0,0.0,14.0,422.86,1648.11,-284.86,0.674,0.0,Reorder now,Raise a replenishment order before stock runs out.,56372.93,0.0,56372.93,DailyBest Frozen Vegetables 2kg,Frozen Foods,DailyBest Frozen Vegetables 2kg,Frozen Foods
SKU03438,126.0,0.0,14.0,10.1,58.12,115.9,0.0,0.779,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55973.32,55973.32,EliteHome Batteries 250g,Electronics & Accessories,EliteHome Batteries 250g,Electronics & Accessories
SKU03726,244.0,0.0,14.0,9.04,53.2,234.96,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55965.84,55965.84,ValueChoice Vitamins & Supplements Small,Health & Wellness,ValueChoice Vitamins & Supplements Small,Health & Wellness
SKU02095,235.0,0.0,14.0,8.29,50.73,226.71,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55949.97,55949.97,GreenValley Small Appliances 250g,Electronics & Accessories,GreenValley Small Appliances 250g,Electronics & Accessories
SKU00955,246.0,0.0,14.0,6.87,45.12,239.13,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55813.46,55813.46,ZestyCo Eggs Family Pack,Dairy & Bakery,ZestyCo Eggs Family Pack,Dairy & Bakery
SKU01157,454.0,0.0,14.0,10.66,61.28,443.34,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55761.86,55761.86,HomeStyle Eggs 1L,Dairy & Bakery,HomeStyle Eggs 1L,Dairy & Bakery
SKU03075,132.0,0.0,14.0,11.59,67.5,120.41,0.0,0.637,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55670.76,55670.76,PrimeCare OTC Medicine Small,Health & Wellness,PrimeCare OTC Medicine Small,Health & Wellness
SKU02675,171.0,0.0,14.0,6.97,45.2,164.03,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55555.17,55555.17,MetroBrand OTC Medicine 2kg,Health & Wellness,MetroBrand OTC Medicine 2kg,Health & Wellness
SKU03994,307.0,0.0,14.0,10.23,55.72,296.77,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55515.94,55515.94,CrispKing Pest Control Pack of 6,Home Care,CrispKing Pest Control Pack of 6,Home Care
SKU00784,335.0,0.0,14.0,17.15,86.91,317.85,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55405.4,55405.4,HealthFirst Vitamins & Supplements 1L,Health & Wellness,HealthFirst Vitamins & Supplements 1L,Health & Wellness
SKU03798,188.0,0.0,14.0,7.38,45.32,180.62,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55171.1,55171.1,NatureBlend Skin Care 250g,Personal Care,NatureBlend Skin Care 250g,Personal Care
SKU04787,566.0,0.0,14.0,16.39,100.09,549.61,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55116.75,55116.75,NatureBlend Writing Instruments Small,Stationery & Office,NatureBlend Writing Instruments Small,Stationery & Office
SKU01015,291.0,0.0,14.0,12.12,72.47,278.88,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,55072.6,55072.6,EliteHome Frozen Vegetables 2kg,Frozen Foods,EliteHome Frozen Vegetables 2kg,Frozen Foods
SKU00073,126.0,0.0,14.0,7.3,47.96,118.7,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54986.5,54986.5,PrimeCare Small Appliances 100g,Electronics & Accessories,PrimeCare Small Appliances 100g,Electronics & Accessories
SKU00997,339.0,0.0,14.0,13.4,83.42,325.6,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54760.84,54760.84,CleanWave Ice Cream 250ml,Frozen Foods,CleanWave Ice Cream 250ml,Frozen Foods
SKU02901,139.0,0.0,14.0,9.31,53.91,129.69,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54673.43,54673.43,UrbanBite Cookware 1kg,Home & Kitchen,UrbanBite Cookware 1kg,Home & Kitchen
SKU04728,480.0,0.0,14.0,7.04,44.98,472.96,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54664.79,54664.79,CrispKing Air Fresheners Small,Home Care,CrispKing Air Fresheners Small,Home Care
SKU03048,106.0,0.0,14.0,8.24,49.29,97.76,0.0,0.767,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54598.58,54598.58,DailyBest Kids Wear 2L,Apparel & Footwear,DailyBest Kids Wear 2L,Apparel & Footwear
SKU03144,267.0,0.0,14.0,14.44,75.84,252.56,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54526.64,54526.64,DailyBest Milk 1kg,Dairy & Bakery,DailyBest Milk 1kg,Dairy & Bakery
SKU03168,616.0,0.0,14.0,24.2,122.93,591.8,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54439.79,54439.79,HealthFirst Oral Care 1kg,Personal Care,HealthFirst Oral Care 1kg,Personal Care
SKU01515,237.0,0.0,14.0,8.34,48.88,228.66,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54258.44,54258.44,BasicNeeds Ice Cream Family Pack,Frozen Foods,BasicNeeds Ice Cream Family Pack,Frozen Foods
SKU01536,257.0,0.0,14.0,6.97,45.63,250.03,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54198.21,54198.21,FreshFarm Frozen Vegetables Pack of 12,Frozen Foods,FreshFarm Frozen Vegetables Pack of 12,Frozen Foods
SKU02940,283.0,0.0,14.0,8.48,49.63,274.52,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54116.45,54116.45,GoldenHarvest Surface Cleaners 2kg,Home Care,GoldenHarvest Surface Cleaners 2kg,Home Care
SKU02345,312.0,0.0,14.0,18.85,96.51,293.15,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54113.56,54113.56,NutriPlus Pest Control Small,Home Care,NutriPlus Pest Control Small,Home Care
SKU04852,311.0,0.0,14.0,8.74,51.38,302.26,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54085.9,54085.9,MetroBrand Pulses & Lentils Pack of 12,Grocery,MetroBrand Pulses & Lentils Pack of 12,Grocery
SKU03329,263.0,0.0,14.0,6.94,44.88,256.06,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,54083.93,54083.93,SoftTouch Bath & Body Pack of 6,Personal Care,SoftTouch Bath & Body Pack of 6,Personal Care
SKU04948,327.0,0.0,14.0,15.33,91.29,311.67,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,53973.35,53973.35,GreenValley Milk Family Pack,Dairy & Bakery,GreenValley Milk Family Pack,Dairy & Bakery
SKU01403,202.0,0.0,14.0,14.63,80.56,187.37,0.0,1.0,Markdown / clear,Promote or discount excess inventory to free up capital.,0.0,53842.17,53842.17,PureLife Frozen Vegetables Medium,Frozen Foods,PureLife Frozen Vegetables Medium,Frozen Foods
